"Year","Month","SpeciesAuthor","MatrixPopulation","tmp","ppt","Lon","Lat"
2004,4,"Silene_spaldingii","Eureka",8.58500003814697,43.4799995422363,-115.05,48.9666666666667
2004,5,"Silene_spaldingii","Eureka",11.2600002288818,54.3400001525879,-115.05,48.9666666666667
2004,6,"Silene_spaldingii","Eureka",14.9900007247925,39.189998626709,-115.05,48.9666666666667
2004,7,"Silene_spaldingii","Eureka",19.8199996948242,57.5400009155273,-115.05,48.9666666666667
2004,8,"Silene_spaldingii","Eureka",19.3600006103516,104.360000610352,-115.05,48.9666666666667
2004,9,"Silene_spaldingii","Eureka",12.6949996948242,53.5299987792969,-115.05,48.9666666666667
2004,10,"Silene_spaldingii","Eureka",7.23999977111816,37.0200004577637,-115.05,48.9666666666667
2004,11,"Silene_spaldingii","Eureka",1.27499985694885,16.7099990844727,-115.05,48.9666666666667
2004,12,"Silene_spaldingii","Eureka",-0.960000038146973,32.7299995422363,-115.05,48.9666666666667
2005,1,"Silene_spaldingii","Eureka",-5.76999998092651,24.2099990844727,-115.05,48.9666666666667
2005,2,"Silene_spaldingii","Eureka",-0.605000019073486,1.58000004291534,-115.05,48.9666666666667
2005,3,"Silene_spaldingii","Eureka",3.50499963760376,35.7799987792969,-115.05,48.9666666666667
2005,4,"Silene_spaldingii","Eureka",6.97000026702881,12.8000001907349,-115.05,48.9666666666667
2005,5,"Silene_spaldingii","Eureka",11.6049995422363,52.2700004577637,-115.05,48.9666666666667
2005,6,"Silene_spaldingii","Eureka",13.7349996566772,134.399993896484,-115.05,48.9666666666667
2005,7,"Silene_spaldingii","Eureka",18.375,24.1399993896484,-115.05,48.9666666666667
2005,8,"Silene_spaldingii","Eureka",17.9349994659424,30.8899993896484,-115.05,48.9666666666667
2005,9,"Silene_spaldingii","Eureka",11.75,69.6900024414062,-115.05,48.9666666666667
2005,10,"Silene_spaldingii","Eureka",6.9850001335144,35.1100006103516,-115.05,48.9666666666667
2005,11,"Silene_spaldingii","Eureka",0.865000009536743,50.9099998474121,-115.05,48.9666666666667
2005,12,"Silene_spaldingii","Eureka",-6.29499959945679,32.2599983215332,-115.05,48.9666666666667
2006,1,"Silene_spaldingii","Eureka",-0.389999985694885,100.620002746582,-115.05,48.9666666666667
2006,2,"Silene_spaldingii","Eureka",-3.47500014305115,26.3500003814697,-115.05,48.9666666666667
2006,3,"Silene_spaldingii","Eureka",1.61500000953674,22.1100006103516,-115.05,48.9666666666667
2006,4,"Silene_spaldingii","Eureka",7.78499984741211,34.7700004577637,-115.05,48.9666666666667
2006,5,"Silene_spaldingii","Eureka",12.1599998474121,50.25,-115.05,48.9666666666667
2006,6,"Silene_spaldingii","Eureka",16.6149997711182,105.309997558594,-115.05,48.9666666666667
2006,7,"Silene_spaldingii","Eureka",21.5900001525879,22,-115.05,48.9666666666667
2006,8,"Silene_spaldingii","Eureka",18.4599990844727,19.3500003814697,-115.05,48.9666666666667
2006,9,"Silene_spaldingii","Eureka",14.0299997329712,29.9799995422363,-115.05,48.9666666666667
2006,10,"Silene_spaldingii","Eureka",6.92999982833862,19.4799995422363,-115.05,48.9666666666667
2006,11,"Silene_spaldingii","Eureka",-0.114999890327454,92.3199996948242,-115.05,48.9666666666667
2006,12,"Silene_spaldingii","Eureka",-4.19500017166138,34,-115.05,48.9666666666667
2007,1,"Silene_spaldingii","Eureka",-6.09500026702881,24.1700000762939,-115.05,48.9666666666667
2007,2,"Silene_spaldingii","Eureka",-1.36500000953674,35.1800003051758,-115.05,48.9666666666667
2007,3,"Silene_spaldingii","Eureka",5.23000001907349,24.1399993896484,-115.05,48.9666666666667
2007,4,"Silene_spaldingii","Eureka",7.40999984741211,15.1599998474121,-115.05,48.9666666666667
2007,5,"Silene_spaldingii","Eureka",12.039999961853,64.0800018310547,-115.05,48.9666666666667
2007,6,"Silene_spaldingii","Eureka",15.7200002670288,30.75,-115.05,48.9666666666667
2007,7,"Silene_spaldingii","Eureka",22.644998550415,23.1000003814697,-115.05,48.9666666666667
2007,8,"Silene_spaldingii","Eureka",18.0249996185303,5.57000017166138,-115.05,48.9666666666667
2007,9,"Silene_spaldingii","Eureka",13.085000038147,24.5400009155273,-115.05,48.9666666666667
2007,10,"Silene_spaldingii","Eureka",6.92000007629395,37.5,-115.05,48.9666666666667
2007,11,"Silene_spaldingii","Eureka",0.595000028610229,27.9699993133545,-115.05,48.9666666666667
2007,12,"Silene_spaldingii","Eureka",-3.625,46.3400001525879,-115.05,48.9666666666667
2008,1,"Silene_spaldingii","Eureka",-6.14000034332275,61.6100006103516,-115.05,48.9666666666667
2008,2,"Silene_spaldingii","Eureka",0.110000133514404,25.7000007629395,-115.05,48.9666666666667
2008,3,"Silene_spaldingii","Eureka",2.15999984741211,21.3700008392334,-115.05,48.9666666666667
2008,4,"Silene_spaldingii","Eureka",4.46000003814697,14.9499998092651,-115.05,48.9666666666667
2008,5,"Silene_spaldingii","Eureka",11.3550004959106,39.2599983215332,-115.05,48.9666666666667
2008,6,"Silene_spaldingii","Eureka",14.3950004577637,46.6199989318848,-115.05,48.9666666666667
2008,7,"Silene_spaldingii","Eureka",19.4449996948242,25.7399997711182,-115.05,48.9666666666667
2008,8,"Silene_spaldingii","Eureka",18.5699996948242,20.8799991607666,-115.05,48.9666666666667
2008,9,"Silene_spaldingii","Eureka",12.9100008010864,35.9799995422363,-115.05,48.9666666666667
2008,10,"Silene_spaldingii","Eureka",6.78999996185303,16.6900005340576,-115.05,48.9666666666667
2008,11,"Silene_spaldingii","Eureka",3.05999994277954,22.7700004577637,-115.05,48.9666666666667
2008,12,"Silene_spaldingii","Eureka",-7.52499961853027,56.310001373291,-115.05,48.9666666666667
2009,1,"Silene_spaldingii","Eureka",-4.27500009536743,46.0099983215332,-115.05,48.9666666666667
2009,2,"Silene_spaldingii","Eureka",-1.15000009536743,24.1900005340576,-115.05,48.9666666666667
2009,3,"Silene_spaldingii","Eureka",-0.150000095367432,45.2400016784668,-115.05,48.9666666666667
2009,4,"Silene_spaldingii","Eureka",6.49499988555908,28.0100002288818,-115.05,48.9666666666667
2009,5,"Silene_spaldingii","Eureka",11.4799995422363,36.8699989318848,-115.05,48.9666666666667
2009,6,"Silene_spaldingii","Eureka",14.9449996948242,51.0499992370605,-115.05,48.9666666666667
2009,7,"Silene_spaldingii","Eureka",19.4200000762939,63.8199996948242,-115.05,48.9666666666667
2009,8,"Silene_spaldingii","Eureka",18.7800006866455,32.3400001525879,-115.05,48.9666666666667
2009,9,"Silene_spaldingii","Eureka",15.835000038147,9.43000030517578,-115.05,48.9666666666667
2009,10,"Silene_spaldingii","Eureka",3.70999979972839,40.3300018310547,-115.05,48.9666666666667
2009,11,"Silene_spaldingii","Eureka",2.1949999332428,26.2099990844727,-115.05,48.9666666666667
2009,12,"Silene_spaldingii","Eureka",-7.57499980926514,24.2399997711182,-115.05,48.9666666666667
2010,1,"Silene_spaldingii","Eureka",-1.95500016212463,24.4599990844727,-115.05,48.9666666666667
2010,2,"Silene_spaldingii","Eureka",1.63999998569489,6.80999994277954,-115.05,48.9666666666667
2010,3,"Silene_spaldingii","Eureka",4.57499980926514,15.5699996948242,-115.05,48.9666666666667
2010,4,"Silene_spaldingii","Eureka",6.41000032424927,28.0300006866455,-115.05,48.9666666666667
2010,5,"Silene_spaldingii","Eureka",9.6299991607666,48.4900016784668,-115.05,48.9666666666667
2010,6,"Silene_spaldingii","Eureka",14.5749998092651,100.629997253418,-115.05,48.9666666666667
2010,7,"Silene_spaldingii","Eureka",18.0550003051758,28.1000003814697,-115.05,48.9666666666667
2010,8,"Silene_spaldingii","Eureka",17.4850006103516,47.1599998474121,-115.05,48.9666666666667
2010,9,"Silene_spaldingii","Eureka",12.2049999237061,72.3300018310547,-115.05,48.9666666666667
2010,10,"Silene_spaldingii","Eureka",8.13500022888184,18.1599998474121,-115.05,48.9666666666667
2010,11,"Silene_spaldingii","Eureka",-0.985000014305115,54.7000007629395,-115.05,48.9666666666667
2010,12,"Silene_spaldingii","Eureka",-3.86999988555908,49.7900009155273,-115.05,48.9666666666667
2011,1,"Silene_spaldingii","Eureka",-4.00500011444092,58.7799987792969,-115.05,48.9666666666667
2011,2,"Silene_spaldingii","Eureka",-5.13500022888184,32.9199981689453,-115.05,48.9666666666667
2011,3,"Silene_spaldingii","Eureka",2.72000002861023,34.5499992370605,-115.05,48.9666666666667
2011,4,"Silene_spaldingii","Eureka",4.79500007629395,65.1500015258789,-115.05,48.9666666666667
2011,5,"Silene_spaldingii","Eureka",10.25,62.9599990844727,-115.05,48.9666666666667
2011,6,"Silene_spaldingii","Eureka",14.0050001144409,79.6600036621094,-115.05,48.9666666666667
2011,7,"Silene_spaldingii","Eureka",17.6399993896484,42.2599983215332,-115.05,48.9666666666667
2011,8,"Silene_spaldingii","Eureka",19.5900001525879,3.27999997138977,-115.05,48.9666666666667
2011,9,"Silene_spaldingii","Eureka",15.0450000762939,21.8799991607666,-115.05,48.9666666666667
2011,10,"Silene_spaldingii","Eureka",7.10500001907349,60.1699981689453,-115.05,48.9666666666667
2011,11,"Silene_spaldingii","Eureka",0.0199999809265137,38.0900001525879,-115.05,48.9666666666667
2011,12,"Silene_spaldingii","Eureka",-1.86999988555908,25.2299995422363,-115.05,48.9666666666667
2012,1,"Silene_spaldingii","Eureka",-2.92499995231628,35.0299987792969,-115.05,48.9666666666667
2012,2,"Silene_spaldingii","Eureka",-1.37999987602234,10.6800003051758,-115.05,48.9666666666667
2012,3,"Silene_spaldingii","Eureka",2.73499989509583,83.7399978637695,-115.05,48.9666666666667
2012,4,"Silene_spaldingii","Eureka",7.83999967575073,30.2999992370605,-115.05,48.9666666666667
2012,5,"Silene_spaldingii","Eureka",10.625,53.3400001525879,-115.05,48.9666666666667
2012,6,"Silene_spaldingii","Eureka",13.7849998474121,169.630004882812,-115.05,48.9666666666667
2012,7,"Silene_spaldingii","Eureka",20.0100002288818,50.1500015258789,-115.05,48.9666666666667
2012,8,"Silene_spaldingii","Eureka",18.8700008392334,12.4799995422363,-115.05,48.9666666666667
2012,9,"Silene_spaldingii","Eureka",14.6599998474121,15.6800003051758,-115.05,48.9666666666667
2012,10,"Silene_spaldingii","Eureka",6.73000001907349,59.439998626709,-115.05,48.9666666666667
2012,11,"Silene_spaldingii","Eureka",2.8199999332428,71.0899963378906,-115.05,48.9666666666667
2012,12,"Silene_spaldingii","Eureka",-1.24500000476837,58.2700004577637,-115.05,48.9666666666667
2013,1,"Silene_spaldingii","Eureka",-2.42000007629395,15.8900003433228,-115.05,48.9666666666667
2013,2,"Silene_spaldingii","Eureka",1.32500004768372,6.59999990463257,-115.05,48.9666666666667
2013,3,"Silene_spaldingii","Eureka",3.31999969482422,20.9200000762939,-115.05,48.9666666666667
2013,4,"Silene_spaldingii","Eureka",6.25500011444092,54.8300018310547,-115.05,48.9666666666667
2013,5,"Silene_spaldingii","Eureka",12.6149997711182,58.8800010681152,-115.05,48.9666666666667
2013,6,"Silene_spaldingii","Eureka",15.5100002288818,75.7699966430664,-115.05,48.9666666666667
2013,7,"Silene_spaldingii","Eureka",21.2700004577637,0,-115.05,48.9666666666667
2013,8,"Silene_spaldingii","Eureka",20.1749992370605,45.6800003051758,-115.05,48.9666666666667
2013,9,"Silene_spaldingii","Eureka",15.4099998474121,72.4700012207031,-115.05,48.9666666666667
2013,10,"Silene_spaldingii","Eureka",5.38000011444092,17.9599990844727,-115.05,48.9666666666667
2013,11,"Silene_spaldingii","Eureka",0.335000038146973,40.2900009155273,-115.05,48.9666666666667
2013,12,"Silene_spaldingii","Eureka",-4.21500015258789,20.2199993133545,-115.05,48.9666666666667
